Stance,Tweet
0,yo soy libre de hacer lo que quiera #abortolegal#abortolegalygratuito#feminista#méxico síguenos en URL URL URL URL 5336 0520 5264 0582 (55) 3447 0938URL
0,¿provida es el remoquete de los que prefieren que se mueran las mujeres -y el niño- en las interrupciones de embarazo desasistidas? no les cuadra el provida. .
0,"""porque como mujeres y como niñas, sufrimos situaciones que no elegimos"": URL …"
0,#sororidad también es respetar las decisiones reproductivas de las demás #mujeres sin juzgarlas. solo #nosotras decidimos sobre nuestra vida y cuerpo. USER imagen propiedad de USER URL
0,"#abortolegal #colombia ""más del 90 % de las mujeres que deciden practicarse un aborto lo hacen durante el primer trimestre, pero muchas no conocen las causales y eso dificulta el acceso a este derecho y lleva a muchas a recurrir a abortos inseguros"":URL …"
0,un placer ser parte de este libro colectivo como dice USER #seraley . gracias USER por invítame a escribir URL …
0,"¡qué buen trabajo periodístico! merecido reconocimiento. quienes opinan sobre el #abortolegal en ecuador, no pueden dejar de leerlo. URL …"
0,embarazo no deseado? te damos info. estamos en todo el pais! URL
0,"por una ley integral de proteccion a hombres y niños vulnerados en sus derechos. por una ley integral contra cualquier tipo de abuso, hombre o mujer."
0,"nunca pensé que iba a poder boludo, acá estoy, en 5to, y lo más hermoso de todo es saber que mi vieja y mi abuela están orgullosas, me siento tan feliz y tan orgullosa por mi!.y lo más importante, es que no quede con el bombo lleno jajaja"
0,durante el 2019 la campaña en la plata estuvo presente en las calles y en las redes con acciones diversas aquí dejamos los momentos más resonantes que cada una de las redes y colectivas que componen nuestra regional han realizado en nuestra ciudad. URL
0,"mi reacción al ver las publicaciones de los #provida. ¡sigue adelante, en #fundaciónnaiset estamos para apoyarte! URL 01800 8386787 y 53360520 5554022998 y 5564527241 #seráley #abortolegalya #mareaverde #ile.URL"
0,supender el embarazo es personal y no crupal.
0,mamita encanta que te tiñas los pelos de las axilas.
0,"no solo a los ""zurdos"" a la gran mayoría le repugna su voluntad de obligar a parir y su falso argumentación para imponer esa voluntad sobre la mujer embarazada. el #abortolegal no obliga a abortar. seré curioso ¿cuanto bienestar y solicitud materna le quitó ud a sus 7 hermanos?"
0,la lucha feminista guionada??? URL
0,#argentina la #mareaverde es la revolución que dará frutos en 2020: URL …
0,"si tu dios existe, debe preferir el #abortolegal, donde ninguna mujer muere por abortar. URL"
0,"ya compré el champán, y si no lo veo yo, que lo veré, lo verá mi hija. #seraley. así sea!"
0,espectaculaar!! jajaja!
0,que grandes las pibas... las banco a full URL
0,"pasó una hora más, recuerden que ustedes #sonresponsables de 41 nuevos abortos clandestinos en argentina USER USER USER USER USER USER USER"
0,"el proyecto está en la calle #19f #abortolegal2020 #políticaspúblicas para garantizar derechos sexuales, reproductivos y no reproductivos, por el #derechoadecidir #abortolegal es #equidad, #salud y #justiciasocial #abortolegal2020 USER USER"
0,últimamente siento que este país echa más pa’tras que pa’lante y lo que ha avanzado lo quiere retroceder
0,"USER dio un discurso emotivo, respetuoso que conmovió y convenció. la aplaudió el oficialismo y la oposión. pocos lo logran; ella lo hizo. URL …"
0,"con el #abortolegal la maternidad pasa a ser considerada una atadura que impide el desarrollo de la mujer. se inventa el ""derecho a decidir"" o, lo que es lo mismo, el derecho de la mujer a decidir sobre la vida de su hijo, que no es otra cosa que el ""derecho"" a matar a su hijo."
0,porque no veo a ninguna feminista o colectivo lgbttti por aquí ofreciendo sus argumentos y estudios pseudocientificos? será que soros y ippf les prohíbe involucrarse en discusiones cómo está porque no hay argumento que valga? #abortolegal mata!!!! URL …
0,"pasó una hora más, recuerden que #sonresponsables de 41 nuevos abortos en clandestinidad: USER USER USER USER USER USER USER"
0,"muy bien nico! por eso también estoy de acuerdo con vos! las mujeres tienen derecho a la vida cuando el estado resguarde su integridad mediante la despenalización del aborto. sos un ejemplo nico! este año #seraley aborto seguro, legal y gratuito."
0,hoy cumpliría 108 años #florentina. acá seguimos tu lucha!!!... #abortolegal USER USER USER
0, #abortolegal es salud pública y justicia social. este 19 de febrero el proyecto está en las calles junto al espacio de ddhh de USER nos encontramos a las 17 hs en rodriguez peña y rivadavia. URL … USER USER URL
0,"no me fui y se pusieron a hablar de #ive señalando el derecho a la vida desde la concepción en los tratados internacionales jskjskjsjkjskjsksjdk, vayan a estudiar hente. se prendió esta mierda!!! URL …"
0,"clelia iscaro, una militante histórica por la legalización del aborto, fue recordada el #19f por la campaña por el aborto en la jornada verde que dio inicio a un año de grandes luchas para que este derecho sea reconocido como ley URL …"
0,#abortosincondiciones #abortolegalya #abortolegal #abortolegal2020 #aborto la penalización del aborto coloca a la mujer en el dilema de decidir entre la #muerte o la URL
0,una mujer indígena tuvo un aborto involuntario por lo que lleva 10 años en la cárcel en puebla. dejó prácticamente solos a sus 4 hijos y aún le faltan 11 años de prisión. este tipo de injusticias son las que ocurren cuando no hay URL …
0,"hoy recordamos el aniversario del natalicio de nuestra prócer del feminismo: florentina gómez miranda. por ella, por las que siempre lucharon y por las que hoy lo continúan URL"
0,santa fe adhirió al protocolo de interrupción legal del embarazo del gobierno nacional URL … a través de USER
0,"fin de semana de militancia y trabajo junto a las compañeras y #artivistas en río grande. campabortolegaltdf todo listo para el 19f #seraley #quesealey #2020 #esi #ile #ive campabortolegal en río grande, tierra… URL …"
0,"con este gran logro puedo decir que estoy muy contenta con el lugar donde me toco crecer, ya puedo dejar de tiltar como el jardin de la tortura. gracias a lucia no habran mas lucia's.. URL"
0,USER se habrá dado cuanta que atrás tiene terrible cartel de publicidad por el #abortolegal ? URL
0,"cada nueva hora que pasa, 41 abortos clandestinos se dan lugar en argentina. los responsables: USER USER USER USER USER USER USER USER USER USER USER USER"
0,la decisión de traer un ser humano más a este planeta no puede ser un accidente.
0,"exacto, así se debe llamar"
0,"el 19f volvemos a las calles. a días de la apertura de las sesiones legislativas, nos encontramos en una jornada federal y mundial. el momento es ahora. este 2020 el aborto URL"
0,"#aborto |lo dijo durante su gira por europa. alberto fernández presentará un proyecto en el congreso para ""terminar con la penalización del aborto"". #abortolegal #proyecto USER URL …URL"
0,"al cumplirse un mes de gobierno se firmó en pba, la 1ra resolución que adhiere al derecho al #abortolegal a través de la #ile entre los mtrios de USER y USER URL …"
0,nuestras hermanas colombianas están luchando por sacar el aborto del código penal. ¡estamos con ellas! USER USER USER USER URL …
0,"ya lo oyeron mujeres #abortolegal todas ustedes son unas asesinas según la lógica de este individuo de tweeter. son las peores personas del mundo que puede haber en este planeta según él, ustedes son los seres humanos más despreciables en este planeta."
0,super cronograma de actividades!! vení a disfrutar del 19f en el congreso URL …
0,el proyecto está en las calles te invitamos este miércoles #19f a participar de las actividades que van a realizarse en todo el país en el marco de la campaña por el #abortolegal2020 en la ciudad de mendoza nos encontramos en plaza independencia a las 18.00hs URL
0,"que pena pero la gente es prejuiciosa. por otro lado lastima que el #abortolegal no evitará que haya #unvioladorentucamino por lo que repito, el problema es la educación, no las leyes"
0,nos vemos el viernes! URL …
0,¡el aborto seguro es necesario para la igualdad de género! #ddhh #abortolegal #derechoadecidir #hablemosdeaborto #niñasnomadres #abortoseguro reproductiva URL
0,el derecho a elegir tiene que ser para todas. pude elegir tener cinco hijos. quiero que todas podamos elegir tenerlos o no.
0,"pasó una hora más, recuerden que ustedes #sonresponsables de 41 nuevos abortos clandestinos en argentina USER USER USER USER USER USER USER"
0,USER esta contra un derecho fundamental de la mujer. URL …
0,"siiiii, se registra partido feminista... en chile URL"
0,"#abortolegal solo quienes conocendel tema porque lo han vivido o han leído,saben que es una etapa fuerte no es como""vamos acomprarchicles""el despenalizarlo completamente va a evitar q'muchas mujeres sigan muriendo,teniendo complicaciones en su aparato reproductor y tengan edsexu"
0,"#cdmx >> sin riesgos para acceder al #abortolegal. debido a que en otros estados no se les permite, muchas mujeres acuden a las #clinicasile de #ciudaddeméxico a realizarse un #aborto >> URL URL"
0,"una vez más, el gigante dormido se pone de pie como en el #8a. gracias USER, tus amenazas a la vida y a la soberanía lo hacen posible.URL …"
0,"""siempre voy a defender el derecho de que la mujer haga lo que quiera con su cuerpo. mi música la voy a utilizar para que lleve el mensaje de todos aquellos que no están siendo escuchados"", USER URL …"
0,"#abortolegal | “en argentina el aborto es un delito. voy a mandar una ley que termine con la penalización del aborto y permita la atención de cualquier aborto en cualquier centro público”, expresó USER hoy en su gira por francia.URL"
0,"estoy a favor del aborto, pero haceme mas fácil, entrega sin forro."
0,gracias por ese discurso pro choice
0,USER el debate sobre el #aborto debe estar centrado sobre estos hechos esenciales. #despenalizamidecisión ya URL
0,"USER maría teresa rivera, condenada a prisión por sufrir un #aborto espontáneo en #elsalvador: ""las que tienen dinero no van a la cárcel, abortan en clínicas privadas"": URL … USER USER"
0,urgente URL
0,"#19f salimos a las calles a gritar por el #abortolegal agradecemos a melisa, sofi y maru por ponerle la cuerpa a este hermoso mural. destacamos, la presencia del intendente USER, seguimos a la espera q se declare un municipio verde URL"
0,"""a las mujeres en sus casas, a nuestras madres y a nuestras hijas. que el aborto sea legal, seguro y gratuito. que sea ley"" cada uno de estos 7 discursos emociona. pero como no recordar esa mañana.. URL …"
0,"#quesealey el próximo 6 de marzo, y coincidiendo con las reivindicaciones del día internacional de la mujer, llegará a salas de cine españolas “la ola verde” (que sea ley), film de juan solanas sobre la despenalización del aborto en argentina. URL URL"
0,algunos q pudieron nacer como cansan aveces.... gracias USER x ese temple! este año
0,felicitamos a todas las #enfermeras y #enfermeros en su día ya que son parte muy importante y esencial en la atención y el cuidado de los pacientes. ¡gracias por su incansable labor y dedicación! URL
0,a 108 años de su nacimiento URL
0,tanto que quieren aborto legal que lo legalicen pero que el aborto se lo paguen porque mierda el estado lo tiene que pagar
